q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
128,6,What is the SI unit of power?,"Watt, one joule per second.",114,7,7,7,Watt.,Watt.,Watt.,0.0,0.0,0.0,0.3333,0.3333,0.3333
128,8,What is the SI unit of power?,"Watt, one joule per second.",114,9,9,9,Watt.,Watt.,Watt.,0.0,0.0,0.0,0.3333,0.3333,0.3333
128,12,What is the SI unit of power?,"Watt, one joule per second.",114,13,13,13,Watt.,Watt.,Watt.,0.0,0.0,0.0,0.3333,0.3333,0.3333
128,16,What is the SI unit of power?,"Watt, one joule per second.",114,17,17,17,", Nikola Tesla, and James Clerk Maxwell—have all contributed to the development of the field. The development of the first practical incandescent light bulb by Thomas",", which is a device that transfers electrical energy from one circuit to another, greatly increased the efficiency of electrical power transmission.

The transformer is a device that transfers electrical","energy, which is the energy stored in a charge. The potential energy of a charge is proportional to the magnitude of the charge and inversely proportional to the distance",0.0,0.0,0.0,0.0,0.0667,0.0
129,3,What experimental techniques were used to study the quantum dot structures in this research?,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,103,4,4,4,"Low-temperature STM/STS measurements, analytical model, and ab-initio simulations.","Gate electrodes, electrostatic doping, and artificial defects.","Gate electrodes, electrostatic doping through local gates.",0.0,0.0,0.0,0.25,0.1333,0.0
129,6,What experimental techniques were used to study the quantum dot structures in this research?,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,103,7,7,7,"Low-temperature STM/STS measurements, analytical model, ab-initio simulations.","None, the question does not provide any information about the experimental techniques used.","Tunable p-n junctions induced by electrostatic doping through local gates, and artificial defects such as covalently bound oxygen or aryl functionalization groups on",0.0,0.0,0.0,0.1333,0.0,0.0645
129,8,What experimental techniques were used to study the quantum dot structures in this research?,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,103,9,9,9,results of the ab-initio simulations are shown in (e)-(g) and are compared to the experimental data in (f)-(h). The results of the,"Gate electrodes, electrostatic doping, and artificial defects such as covalently bound oxygen or aryl functionalization groups on the side walls of semiconducting","Gate electrodes, electrostatic doping through local gates, and optical manipulation of electron spins.",0.0,0.0,0.0,0.0769,0.069,0.0952
129,12,What experimental techniques were used to study the quantum dot structures in this research?,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,103,13,13,13,results of the ab-initio simulations are shown in (e)-(g) and are compared to the experimental data in (f)-(h). The results of the,"s. We show that the energy of the QD states can be tuned by the interaction between the QD and the defect pair, and that the QD","of chirality control on the emission properties of the QD states are discussed.

\end{document}",0.0,0.0,0.0,0.0769,0.069,0.0
129,16,What experimental techniques were used to study the quantum dot structures in this research?,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,103,17,17,17,results of the ab-initio simulations are shown in (e)-(g) and are compared to the experimental data in (f)-(h). The results of the,"s. We show that the energy of the QD states can be tuned by the interaction between the QD and the defect pair, and that the QD","of chirality control on the emission properties of the QD states are discussed.

\end{document}",0.0,0.0,0.0,0.0769,0.069,0.0
130,3,What do dendritic spines contain?,They are rich in actin and have been shown to be highly dynamic.,114,4,4,4,Actin.,Proteins that link extracellular signals with the actin cytoskeleton.,The primary postsynaptic targets of excitatory inputs in the brain.,0.0,0.0,0.0,0.1429,0.0952,0.0952
130,6,What do dendritic spines contain?,They are rich in actin and have been shown to be highly dynamic.,114,7,7,7,Actin.,Proteins that link extracellular signals with the actin cytoskeleton.,Dendritic spines are protrusions emerging from the dendrite of a neuron and represent the primary postsynaptic targets of excitatory inputs in the brain.,0.0,0.0,0.0,0.1429,0.0952,0.1875
130,8,What do dendritic spines contain?,They are rich in actin and have been shown to be highly dynamic.,114,9,9,9,Actin and proteins that link extracellular signals with the actin cytoskeleton.,Proteins that link extracellular signals with the actin cytoskeleton.,Proteins that link extracellular signals with the actin cytoskeleton.,0.0,0.0,0.0,0.1739,0.0952,0.0952
130,12,What do dendritic spines contain?,They are rich in actin and have been shown to be highly dynamic.,114,13,13,13,in a thinned-skull preparation and labeled with a fluorescent marker. The cultured neurons are then imaged using SIM and confocal microscopy simultaneously. The images are,"might affect synaptic plasticity. The use of SIM is particularly useful for imaging the morphology of dendritic spines in fixed cells, as well as for time-l","ured AstrocytesUsing Structured Illumination Microscopy (SIM)Authors: Marijn Schouten, Giulia M. R. De Luca, Diana",0.0,0.0,0.0,0.1765,0.0541,0.0
130,16,What do dendritic spines contain?,They are rich in actin and have been shown to be highly dynamic.,114,17,17,17,in a thinned-skull preparation and labeled with a fluorescent marker. The cultured neurons are then imaged using SIM and confocal microscopy simultaneously. The images are,"might affect synaptic plasticity. The use of SIM is particularly useful for imaging the morphology of dendritic spines in fixed cells, as well as for time-l","ured AstrocytesUsing Structured Illumination Microscopy (SIM)Authors: Marijn Schouten, Giulia M. R. De Luca, Diana",0.0,0.0,0.0,0.1765,0.0541,0.0
131,3,How many experiments were demonstrated to test the capabilities of the controller?,5.,86,4,4,4,5.,5.,5.,1.0,1.0,1.0,1.0,1.0,1.0
131,6,How many experiments were demonstrated to test the capabilities of the controller?,5.,86,7,7,7,5 experiments.,5.,5.,0.0,1.0,1.0,0.6667,1.0,1.0
131,8,How many experiments were demonstrated to test the capabilities of the controller?,5.,86,9,9,9,5 experiments.,5.,5.,0.0,1.0,1.0,0.6667,1.0,1.0
131,12,How many experiments were demonstrated to test the capabilities of the controller?,5.,86,13,13,13,"In the bottom part of the figure, you can see the control signals during this task.

Fig. 7. In the bottom row of images, you can","surface, and then it starts to release the object.

3) the hand rotates to place the chips can on the vertical position, and 4) the robot","of the box, and the robot releases the object.

You can see the execution of the fifth experiment in the bottom part of Figure . In the first part (",0.0,0.0,0.0,0.0,0.0,0.0
131,16,How many experiments were demonstrated to test the capabilities of the controller?,5.,86,17,17,17,"In the bottom part of the figure, you can see the control signals during this task.

Fig. 7. In the bottom row of images, you can","surface, and then it starts to release the object.

3) the hand rotates to place the chips can on the vertical position, and 4) the robot","of the box, and the robot releases the object.

You can see the execution of the fifth experiment in the bottom part of Figure . In the first part (",0.0,0.0,0.0,0.0,0.0,0.0
132,3,How are the relationships between catch per set and fishing behavior variables different for different measures of catch per unit effort (CPUE)?,The relationships between catch per set and fishing behavior variables differ when comparing unstandardized CPUE and standardized CPUE.,112,4,4,4,The relationships between catch per set and fishing behavior variables are different for standardised CPUE and unstandardised CPUE.,The relationships between catch per set and fishing behavior variables are different for standardised CPUE and CPUE per set.,The relationships between catch per set and fishing behavior variables are different for surface and bottom longline gears.,0.0,0.0,0.0,0.7059,0.6857,0.5882
132,6,How are the relationships between catch per set and fishing behavior variables different for different measures of catch per unit effort (CPUE)?,The relationships between catch per set and fishing behavior variables differ when comparing unstandardized CPUE and standardized CPUE.,112,7,7,7,"Different measures of CPUE (CPUE per trip, CPUE per set, CPUE per 100 hooks per set) highlight the importance of using appropriate standard","The relationships between catch per set and fishing behavior variables are different for different measures of catch per unit effort (CPUE). Specifically, the relationships are different for surface",CPUE per set and CPUE standardised by 100 hooks per set are not significantly different for different measures of CPUE.,0.0,0.0,0.0,0.2051,0.4651,0.2703
132,8,How are the relationships between catch per set and fishing behavior variables different for different measures of catch per unit effort (CPUE)?,The relationships between catch per set and fishing behavior variables differ when comparing unstandardized CPUE and standardized CPUE.,112,9,9,9,"Different measures of CPUE (e.g. CPUE per set, CPUE per 100 hooks per set) have different relationships with fishing behavior variables (e",CPUE per set and fishing behaviour variables are different for different measures of CPUE.,"- CPUE per set
- Standardised CPUE
- CPUE per 100 hooks per set
- CPUE per 1000 hooks per",0.0,0.0,0.0,0.4103,0.4516,0.2424
132,12,How are the relationships between catch per set and fishing behavior variables different for different measures of catch per unit effort (CPUE)?,The relationships between catch per set and fishing behavior variables differ when comparing unstandardized CPUE and standardized CPUE.,112,13,13,13,"and whether a regulated species had been caught during a trip (yes = 1, no = 0). In the second step, we used these response variables","fitting a linear model to the log-transformed standardized CPUE of threatened and regulated species. In the second step, we fitted a linear model to the log-transform","CPUE per set and standardised CPUE are different for different measures of CPUE. CPUE per set is different for surface and bottom longline gears,",0.0,0.0,0.0,0.1053,0.1579,0.2927
132,16,How are the relationships between catch per set and fishing behavior variables different for different measures of catch per unit effort (CPUE)?,The relationships between catch per set and fishing behavior variables differ when comparing unstandardized CPUE and standardized CPUE.,112,17,17,17,"and whether a regulated species had been caught during a trip (yes = 1, no = 0). In the second step, we used these response variables","fitting a linear model to the log-transformed standardized CPUE of threatened and regulated species. In the second step, we fitted a linear model to the log-transform","was calculated for 11,678 individual sharks, with a mean of 0.004 (SD ± 0.002) and a standard deviation of",0.0,0.0,0.0,0.1053,0.1579,0.0588
133,3,What is the potential of SNNs in modeling the visual system?,SNNs have the potential to better model and explain the functional hierarchy and mechanisms of the visual system.,102,4,4,4,SNNs could serve as promising candidates to better model and explain the functional hierarchy and mechanisms of the visual system.,SNNs may serve as promising candidates to better model and explain the functional hierarchy and mechanisms of the visual system.,SNNs could serve as promising candidates to better model and explain the functional hierarchy and mechanisms of the visual system.,0.0,0.0,0.0,0.7879,0.7879,0.7879
